SKU,DESCRIPTION,YEAR,CAPACITY,URL,PRICE,SELLER_INFORMATION,OFFER_DESCRIPTION,COUNTRY
11337,BarbarescoSori TildinAngelo Gaja,2010,750ml,https://www.wine-searcher.com/find/barbaresco+sori+tilden+angelo+gaja/2010/-/-/u,$1506.50,Morgan Classic Wines,2010Gaja Sori Tildin,UK
11337,BarbarescoSori TildinAngelo Gaja,2010,750ml,https://www.wine-searcher.com/find/barbaresco+sori+tilden+angelo+gaja/2010/-/-/u,$1813.37,Hedonism Wines,Sori Tildin Gaja300cl-2010PiedmontItalyRed,UK
11337,BarbarescoSori TildinAngelo Gaja,2010,750ml,https://www.wine-searcher.com/find/barbaresco+sori+tilden+angelo+gaja/2010/-/-/u,$1965.00,Appellations Ltd.,2010GajaSori TildinPiedmont,UK
11337,BarbarescoSori TildinAngelo Gaja,2010,750ml,https://www.wine-searcher.com/find/barbaresco+sori+tilden+angelo+gaja/2010/-/-/u,$2023.95,BBX Berrys' Broking Exchange,2010Sori TildinAngelo Gaja,UK
11337,BarbarescoSori TildinAngelo Gaja,2010,750ml,https://www.wine-searcher.com/find/barbaresco+sori+tilden+angelo+gaja/2010/-/-/u,$2030.50,Seckford Wines,Barbaresco Sori Tildin2010Angelo Gaja,UK
11337,BarbarescoSori TildinAngelo Gaja,2010,750ml,https://www.wine-searcher.com/find/barbaresco+sori+tilden+angelo+gaja/2010/-/-/u,$2068.75,MRM Wine Investments,2010GajaLangheSori TildinRedItaly,UK
11337,BarbarescoSori TildinAngelo Gaja,2010,750ml,https://www.wine-searcher.com/find/barbaresco+sori+tilden+angelo+gaja/2010/-/-/u,$2096.00,Cavex - Fine Wine Trading Exchange,2010Sori TildinAngelo Gaja,UK
11337,BarbarescoSori TildinAngelo Gaja,2010,750ml,https://www.wine-searcher.com/find/barbaresco+sori+tilden+angelo+gaja/2010/-/-/u,$2202.11,Crump Richmond & Shaw Fine Wines,2010Sori Tildin Gaja,UK
11337,BarbarescoSori TildinAngelo Gaja,2010,750ml,https://www.wine-searcher.com/find/barbaresco+sori+tilden+angelo+gaja/2010/-/-/u,$2227.00,Roberson Trading,2010Gaja Barbaresco Sori Tildin[inbond],UK
11337,BarbarescoSori TildinAngelo Gaja,2010,750ml,https://www.wine-searcher.com/find/barbaresco+sori+tilden+angelo+gaja/2010/-/-/u,$2227.00,Corney & Barrow,Barbaresco Sori Tildin Angelo Gaja2010,UK
11337,BarbarescoSori TildinAngelo Gaja,2010,750ml,https://www.wine-searcher.com/find/barbaresco+sori+tilden+angelo+gaja/2010/-/-/u,$2245.99,Roberson Wine Retail,2010Barbaresco'Sori Tildin'GajaRed,UK
11337,BarbarescoSori TildinAngelo Gaja,2010,750ml,https://www.wine-searcher.com/find/barbaresco+sori+tilden+angelo+gaja/2010/-/-/u,$2358.00,Wilkinson Vintners,2010BarbarescoSori TildinAngelo GajaItaly,UK
11337,BarbarescoSori TildinAngelo Gaja,2010,750ml,https://www.wine-searcher.com/find/barbaresco+sori+tilden+angelo+gaja/2010/-/-/u,$2415.51,Y18 Global Offer,Barbaresco Sori Tildin GajaAngelo2010(6x750ml),Hong Kong
11337,BarbarescoSori TildinAngelo Gaja,2010,750ml,https://www.wine-searcher.com/find/barbaresco+sori+tilden+angelo+gaja/2010/-/-/u,$2725.00,Westgarth Wines,2010GajaSori Tildin,USA (CA)
11337,BarbarescoSori TildinAngelo Gaja,2010,750ml,https://www.wine-searcher.com/find/barbaresco+sori+tilden+angelo+gaja/2010/-/-/u,$4716.00,Wilkinson Vintners,2010BarbarescoSori TildinAngelo GajaItaly,UK
11337,BarbarescoSori TildinAngelo Gaja,2010,750ml,https://www.wine-searcher.com/find/barbaresco+sori+tilden+angelo+gaja/2010/-/-/u,$4716.00,Wilkinson Vintners,2010BarbarescoSori TildinAngelo GajaItaly,UK
11337,BarbarescoSori TildinAngelo Gaja,2010,750ml,https://www.wine-searcher.com/find/barbaresco+sori+tilden+angelo+gaja/2010/-/-/u,$5283.23,Crump Richmond & Shaw Fine Wines,2010Sori Tildin Gaja,UK
11337,BarbarescoSori TildinAngelo Gaja,2010,750ml,https://www.wine-searcher.com/find/barbaresco+sori+tilden+angelo+gaja/2010/-/-/u,$5283.23,Crump Richmond & Shaw Fine Wines,2010Sori Tildin Gaja,UK
11337,BarbarescoSori TildinAngelo Gaja,2010,750ml,https://www.wine-searcher.com/find/barbaresco+sori+tilden+angelo+gaja/2010/-/-/u,$5360.90,Y18 Global Offer,BarbarescoSori TildinAngelo Gaja Angelo Gaja2010(6x1.5L),Hong Kong
11337,BarbarescoSori TildinAngelo Gaja,2010,750ml,https://www.wine-searcher.com/find/barbaresco+sori+tilden+angelo+gaja/2010/-/-/u,$5361.67,Y18 Global Offer,BarbarescoSori TildinAngelo Gaja Angelo Gaja2010(12x750ml),Hong Kong
11338,Barolo Bussia ColonnelloAldo Conterno,1989,750ml,https://www.wine-searcher.com/find/barolo+bussia+colonello+aldo+conterno/1989,$156.00,Spectrum Wine Auctions,[lot78355]Aldo Conterno Barolo Bricco Bussia Vigna Colonnello1989,USA (CA)
11338,Barolo Bussia ColonnelloAldo Conterno,1989,750ml,https://www.wine-searcher.com/find/barolo+bussia+colonello+aldo+conterno/1989,$216.43,Christianwinecellars.com,Vigna Colonnello Barolo Bricco Bussia1989Poderi Aldo Conterno,Netherlands
11338,Barolo Bussia ColonnelloAldo Conterno,1989,750ml,https://www.wine-searcher.com/find/barolo+bussia+colonello+aldo+conterno/1989,$236.44,Hong Kong Wine Vault,1989Aldo ConternoBarolo Colonello[Slightly Stained Label]-RedItaly,Hong Kong
11338,Barolo Bussia ColonnelloAldo Conterno,1989,750ml,https://www.wine-searcher.com/find/barolo+bussia+colonello+aldo+conterno/1989,$278.00,The Redd Collection,1989Barolo Bussia ColonnelloAldo Conterno,USA (CA)
11338,Barolo Bussia ColonnelloAldo Conterno,1989,750ml,https://www.wine-searcher.com/find/barolo+bussia+colonello+aldo+conterno/1989,$475.00,Estate Wine Brokers,Aldo Conterno Barolo Colonnello19891500ml,USA (TX)
11339,Barolo Bussia ColonnelloAldo Conterno,1990,750ml,https://www.wine-searcher.com/find/barolo+bussia+colonello+aldo+conterno/1990,$266.00,The Redd Collection,1990Barolo Bussia ColonnelloAldo Conterno,USA (CA)
11340,Barolo MonprivatoGiuseppe Mascarello,1989,750ml,https://www.wine-searcher.com/find/barolo+monprivato+giuseppe+mascarello/1989,$949.00,Benchmark Wine Group,Giuseppe Mascarello Barolo Monprivato1989,USA (CA)
11340,Barolo MonprivatoGiuseppe Mascarello,1989,750ml,https://www.wine-searcher.com/find/barolo+monprivato+giuseppe+mascarello/1989,$3500.00,Acker Merrall & Condit New York Auction,1989Barolo MonprivatoG.Mascarello,USA (NY)
11341,Barolo MonprivatoGiuseppe Mascarello,1990,750ml,https://www.wine-searcher.com/find/barolo+monprivato+giuseppe+mascarello/1990,$699.00,Blacksmith Fine Wines,1990Guiseppe Mascarello Barolo Monprivato,USA (NY)
11341,Barolo MonprivatoGiuseppe Mascarello,1990,750ml,https://www.wine-searcher.com/find/barolo+monprivato+giuseppe+mascarello/1990,$711.96,JAK Handels GmbH,1990Barolo MonprivatoG.Mascarello,Germany
11341,Barolo MonprivatoGiuseppe Mascarello,1990,750ml,https://www.wine-searcher.com/find/barolo+monprivato+giuseppe+mascarello/1990,$740.43,Traditional Wine,1990Giuseppe Mascarello Barolo Monprivato,Germany
11341,Barolo MonprivatoGiuseppe Mascarello,1990,750ml,https://www.wine-searcher.com/find/barolo+monprivato+giuseppe+mascarello/1990,$4545.13,Jahrhundertweine.de-rare,Mascarello Giuseppee Figlio-Barolo Monprivato1990D3000ml,Germany
11342,BaroloGran BussiaAldo Conterno,1990,750ml,https://www.wine-searcher.com/find/barolo+granbussia+aldo+conterno/1990/-/-/u,$323.57,James Nicholson Wine Merchant,Poderi Aldo Conterno Barolo Granbussia199075cl,UK
11342,BaroloGran BussiaAldo Conterno,1990,750ml,https://www.wine-searcher.com/find/barolo+granbussia+aldo+conterno/1990/-/-/u,$349.00,Acker Merrall & Condit New York Retail,1990A.Conterno Barolo Granbussia Riserva,USA (NY)
11342,BaroloGran BussiaAldo Conterno,1990,750ml,https://www.wine-searcher.com/find/barolo+granbussia+aldo+conterno/1990/-/-/u,$425.75,Turville Valley Wines,1990Barolo Granbussia Red Aldo Conterno,UK
11342,BaroloGran BussiaAldo Conterno,1990,750ml,https://www.wine-searcher.com/find/barolo+granbussia+aldo+conterno/1990/-/-/u,$434.54,Vintage Grand Cru,Aldo Conterno Granbussia Barolo1990,Hong Kong
11342,BaroloGran BussiaAldo Conterno,1990,750ml,https://www.wine-searcher.com/find/barolo+granbussia+aldo+conterno/1990/-/-/u,$467.77,Hong Kong Wine Vault,1990Aldo ConternoBarolo Granbussia Riserva[Nicked Label]-RedItaly,Hong Kong
11342,BaroloGran BussiaAldo Conterno,1990,750ml,https://www.wine-searcher.com/find/barolo+granbussia+aldo+conterno/1990/-/-/u,$493.00,TopWines Switzerland SA,1990Barolo Granbussia Riserva Conterno Aldo,Switzerland
11342,BaroloGran BussiaAldo Conterno,1990,750ml,https://www.wine-searcher.com/find/barolo+granbussia+aldo+conterno/1990/-/-/u,$499.00,Benchmark Wine Group,Aldo Conterno Barolo Riserva Gran Bussia1990,USA (CA)
11342,BaroloGran BussiaAldo Conterno,1990,750ml,https://www.wine-searcher.com/find/barolo+granbussia+aldo+conterno/1990/-/-/u,$522.69,Crump Richmond & Shaw Fine Wines,1990Barolo Gran Bussia Riserva Aldo Conterno,UK
11342,BaroloGran BussiaAldo Conterno,1990,750ml,https://www.wine-searcher.com/find/barolo+granbussia+aldo+conterno/1990/-/-/u,$524.00,Wilkinson Vintners,1990BaroloGran BussiaAldo ConternoItaly,UK
11342,BaroloGran BussiaAldo Conterno,1990,750ml,https://www.wine-searcher.com/find/barolo+granbussia+aldo+conterno/1990/-/-/u,$549.00,IronGate.Wine,1990Poderi Aldo Conterno Barolo Riserva Granbussia-750mL,USA (NY)
11342,BaroloGran BussiaAldo Conterno,1990,750ml,https://www.wine-searcher.com/find/barolo+granbussia+aldo+conterno/1990/-/-/u,$607.00,The Redd Collection,1990BaroloGranbussiaAldo Conterno,USA (CA)
11342,BaroloGran BussiaAldo Conterno,1990,750ml,https://www.wine-searcher.com/find/barolo+granbussia+aldo+conterno/1990/-/-/u,$1022.00,Italian Wine Merchants,Poderi Aldo Conterno Barolo Granbussia Riserva1990750ml,USA (NY)
11342,BaroloGran BussiaAldo Conterno,1990,750ml,https://www.wine-searcher.com/find/barolo+granbussia+aldo+conterno/1990/-/-/u,$1252.00,TopWines Switzerland SA,1990Barolo Granbussiariserva Conterno Aldo,Switzerland
11342,BaroloGran BussiaAldo Conterno,1990,750ml,https://www.wine-searcher.com/find/barolo+granbussia+aldo+conterno/1990/-/-/u,$1500.00,New York Wine Warehouse,1990ALDOCONTERNOBAROLOGRANBUSSIAREDITALIAN,USA (NY)
11343,BaroloSperssAngelo Gaja,2000,750ml,https://www.wine-searcher.com/find/barolo+sperss+angelo+gaja/2000/-/-/u,$189.95,Great Eastern Fine Wines,2000SperssGaja,UK
11343,BaroloSperssAngelo Gaja,2000,750ml,https://www.wine-searcher.com/find/barolo+sperss+angelo+gaja/2000/-/-/u,$196.50,Wilkinson Vintners,2000BaroloSperssAngelo GajaItaly,UK
11343,BaroloSperssAngelo Gaja,2000,750ml,https://www.wine-searcher.com/find/barolo+sperss+angelo+gaja/2000/-/-/u,$228.00,The Redd Collection,2000BaroloSperssAngelo Gaja,USA (CA)
11343,BaroloSperssAngelo Gaja,2000,750ml,https://www.wine-searcher.com/find/barolo+sperss+angelo+gaja/2000/-/-/u,$242.83,TenCellars,2000Sperss Gaja,Hong Kong
11343,BaroloSperssAngelo Gaja,2000,750ml,https://www.wine-searcher.com/find/barolo+sperss+angelo+gaja/2000/-/-/u,$245.39,Chateau Cru Wine Shop,Barolo Langhe SperssGaja2000Red75cl Italy-Piedmont,Hong Kong
11343,BaroloSperssAngelo Gaja,2000,750ml,https://www.wine-searcher.com/find/barolo+sperss+angelo+gaja/2000/-/-/u,$249.22,Sotheby's Wine Hong Kong Retail,2000Gaja:SperssDOC,Hong Kong
11343,BaroloSperssAngelo Gaja,2000,750ml,https://www.wine-searcher.com/find/barolo+sperss+angelo+gaja/2000/-/-/u,$250.61,WineTip s.r.l.,2000SPERSSGAJA,Italy
11343,BaroloSperssAngelo Gaja,2000,750ml,https://www.wine-searcher.com/find/barolo+sperss+angelo+gaja/2000/-/-/u,$289.99,Raeders Wines & Liquors,2000Gaja Barolo SperssItalyPiedmontLangheRed,USA (NY)
11343,BaroloSperssAngelo Gaja,2000,750ml,https://www.wine-searcher.com/find/barolo+sperss+angelo+gaja/2000/-/-/u,$295.00,Sokolin & Co.,2000Gaja Sperss Barolo,USA (NY)
11343,BaroloSperssAngelo Gaja,2000,750ml,https://www.wine-searcher.com/find/barolo+sperss+angelo+gaja/2000/-/-/u,$299.99,Hyde Park Gourmet Food & Wine,Gaja Sperss LanghePiedmont2000,USA (OH)
11343,BaroloSperssAngelo Gaja,2000,750ml,https://www.wine-searcher.com/find/barolo+sperss+angelo+gaja/2000/-/-/u,$341.90,Cellarspace,Gaja Langhe'Sperss'-Piedmont Nebbiolo-2000,Australia
11343,BaroloSperssAngelo Gaja,2000,750ml,https://www.wine-searcher.com/find/barolo+sperss+angelo+gaja/2000/-/-/u,$385.33,Millesima - Suisse Francaise,Angelo Gaja:Sperss2000LangheRouge,Switzerland
11343,BaroloSperssAngelo Gaja,2000,750ml,https://www.wine-searcher.com/find/barolo+sperss+angelo+gaja/2000/-/-/u,$476.84,Crump Richmond & Shaw Fine Wines,2000Sperss Gaja,UK
11343,BaroloSperssAngelo Gaja,2000,750ml,https://www.wine-searcher.com/find/barolo+sperss+angelo+gaja/2000/-/-/u,$525.00,TopWines Switzerland SA,2000Barolo Sperss Gaja Angelo,Switzerland
11343,BaroloSperssAngelo Gaja,2000,750ml,https://www.wine-searcher.com/find/barolo+sperss+angelo+gaja/2000/-/-/u,$2278.26,Millesima - Italy,Angelo Gaja:Sperss2000Langhe Rosso,Italy
11343,BaroloSperssAngelo Gaja,2000,750ml,https://www.wine-searcher.com/find/barolo+sperss+angelo+gaja/2000/-/-/u,$2278.26,Millesima - Belgium,Angelo Gaja:Sperss2000Langhe Rosso,Belgium
11343,BaroloSperssAngelo Gaja,2000,750ml,https://www.wine-searcher.com/find/barolo+sperss+angelo+gaja/2000/-/-/u,$2311.98,Millesima - Suisse Allemande,Angelo Gaja:Sperss2000Langhe Rot,Switzerland
11343,BaroloSperssAngelo Gaja,2000,750ml,https://www.wine-searcher.com/find/barolo+sperss+angelo+gaja/2000/-/-/u,$2316.23,Millesima - France,Angelo Gaja:Sperss2000Langhe Rouge,France
11343,BaroloSperssAngelo Gaja,2000,750ml,https://www.wine-searcher.com/find/barolo+sperss+angelo+gaja/2000/-/-/u,$2335.70,Millesima - Germany,Angelo Gaja:Sperss2000Langhe Rot,Germany
11343,BaroloSperssAngelo Gaja,2000,750ml,https://www.wine-searcher.com/find/barolo+sperss+angelo+gaja/2000/-/-/u,$2365.99,Millesima - UK,Angelo Gaja:Sperss2000Langhe Red,UK
11343,BaroloSperssAngelo Gaja,2000,750ml,https://www.wine-searcher.com/find/barolo+sperss+angelo+gaja/2000/-/-/u,$2868.96,Millesima - Hong Kong,Angelo Gaja:Sperss2000Langhe Red,Hong Kong
11343,BaroloSperssAngelo Gaja,2000,750ml,https://www.wine-searcher.com/find/barolo+sperss+angelo+gaja/2000/-/-/u,$3156.89,Millesima - Singapore,Angelo Gaja:Sperss2000Langhe Red,Singapore
11344,BeauneClosdes MouchesrougeDomaine Joseph Drouhin,2005,750ml,https://www.wine-searcher.com/find/beaune+clos+de+mouches+rouge+dom+joseph+drouhin/2005/-/-/u,$95.00,Mt. Carmel Wine & Spirits Co.,Beaune Closdes Mouches Joseph Drouhin2005,USA (CT)
11344,BeauneClosdes MouchesrougeDomaine Joseph Drouhin,2005,750ml,https://www.wine-searcher.com/find/beaune+clos+de+mouches+rouge+dom+joseph+drouhin/2005/-/-/u,$115.00,Casey Key Collector Wine,Domaine Joseph Drouhin Closdes Mouches Pinot Noir Burgundy Cotede Beaune2005,USA (FL)
11344,BeauneClosdes MouchesrougeDomaine Joseph Drouhin,2005,750ml,https://www.wine-searcher.com/find/beaune+clos+de+mouches+rouge+dom+joseph+drouhin/2005/-/-/u,$119.61,Millesimes SA,2005Beaune Closdes Mouches1er CruDomaine Joseph DrouhinBourgognerouge,France
11344,BeauneClosdes MouchesrougeDomaine Joseph Drouhin,2005,750ml,https://www.wine-searcher.com/find/beaune+clos+de+mouches+rouge+dom+joseph+drouhin/2005/-/-/u,$140.33,Y18 Elegant Spirits Ltd.,Domaine Drouhin Beaune1er Cru Closdes Mouches2005750ml,Hong Kong
11344,BeauneClosdes MouchesrougeDomaine Joseph Drouhin,2005,750ml,https://www.wine-searcher.com/find/beaune+clos+de+mouches+rouge+dom+joseph+drouhin/2005/-/-/u,$145.00,The Redd Collection,2005BeauneClosdes MouchesRougeDomaine Joseph Drouhin,USA (CA)
11344,BeauneClosdes MouchesrougeDomaine Joseph Drouhin,2005,750ml,https://www.wine-searcher.com/find/beaune+clos+de+mouches+rouge+dom+joseph+drouhin/2005/-/-/u,$179.00,Sokolin & Co.,2005Drouhin Beaune Closdes Mouches Rouge,USA (NY)
11344,BeauneClosdes MouchesrougeDomaine Joseph Drouhin,2005,750ml,https://www.wine-searcher.com/find/beaune+clos+de+mouches+rouge+dom+joseph+drouhin/2005/-/-/u,$1506.50,Wilkinson Vintners,2005BeauneClosdes MouchesrougeDomaine Joseph DrouhinRed Burgundy,UK
11344,BeauneClosdes MouchesrougeDomaine Joseph Drouhin,2005,750ml,https://www.wine-searcher.com/find/beaune+clos+de+mouches+rouge+dom+joseph+drouhin/2005/-/-/u,$1806.65,Y18 Global Offer,BeauneClosdes MouchesrougeDomaine Joseph Drouhin Domaine Joseph Drouhin2005(12x750ml),Hong Kong
11345,Bienvenues-Batard-MontrachetDomaine Vincent Leflaive,2015,750ml,https://www.wine-searcher.com/find/bienvenue+batard+montrachet+dom+vincent+leflaive/2015/-/-/u,$469.82,Vinothek im Park AG,Domaine Leflaive Bienvenues Batard Montrachet Grand CruAOC201575cl,Switzerland
11345,Bienvenues-Batard-MontrachetDomaine Vincent Leflaive,2015,750ml,https://www.wine-searcher.com/find/bienvenue+batard+montrachet+dom+vincent+leflaive/2015/-/-/u,$495.52,Enjoy Wine SL,DOMAINELEFLAIVEBIENVENUESBATARDMONTRACHET2015Chardonnay,Spain
11345,Bienvenues-Batard-MontrachetDomaine Vincent Leflaive,2015,750ml,https://www.wine-searcher.com/find/bienvenue+batard+montrachet+dom+vincent+leflaive/2015/-/-/u,$529.70,Vins Grands Crus,Domain Leflaive Bienvenues Batard Montrachet2015[Grand Cru],France
11345,Bienvenues-Batard-MontrachetDomaine Vincent Leflaive,2015,750ml,https://www.wine-searcher.com/find/bienvenue+batard+montrachet+dom+vincent+leflaive/2015/-/-/u,$550.01,FinestWine,2015Leflaive Dry White Burgundy Bienvenues Batard Montrachet France,France
11345,Bienvenues-Batard-MontrachetDomaine Vincent Leflaive,2015,750ml,https://www.wine-searcher.com/find/bienvenue+batard+montrachet+dom+vincent+leflaive/2015/-/-/u,$551.07,Cult Wines HK,2015Bienvenues-Batard-MontrachetDomaine LeflaiveBurgundy(White),Hong Kong
11345,Bienvenues-Batard-MontrachetDomaine Vincent Leflaive,2015,750ml,https://www.wine-searcher.com/find/bienvenue+batard+montrachet+dom+vincent+leflaive/2015/-/-/u,$563.00,TopWines Switzerland SA,2015Bienvenue Batard Montrachet Leflaive,Switzerland
11345,Bienvenues-Batard-MontrachetDomaine Vincent Leflaive,2015,750ml,https://www.wine-searcher.com/find/bienvenue+batard+montrachet+dom+vincent+leflaive/2015/-/-/u,$626.00,The Redd Collection,2015Bienvenues-Batard-MontrachetDomaine Vincent Leflaive,USA (CA)
11345,Bienvenues-Batard-MontrachetDomaine Vincent Leflaive,2015,750ml,https://www.wine-searcher.com/find/bienvenue+batard+montrachet+dom+vincent+leflaive/2015/-/-/u,$666.10,Crystal Wines,Leflaive Bienvenues Batard Montrachet Grand Cru2015,Singapore
11345,Bienvenues-Batard-MontrachetDomaine Vincent Leflaive,2015,750ml,https://www.wine-searcher.com/find/bienvenue+batard+montrachet+dom+vincent+leflaive/2015/-/-/u,$666.10,Vinum Fine Wines,2015LeflaiveBienvenues Batard Montrachet Grand CruBot,Singapore
11345,Bienvenues-Batard-MontrachetDomaine Vincent Leflaive,2015,750ml,https://www.wine-searcher.com/find/bienvenue+batard+montrachet+dom+vincent+leflaive/2015/-/-/u,$699.99,Buy-Rite Jersey City,Domaine Leflaive-Bienvenues-Batard-Montrachet2015(750ml),USA (NJ)
11345,Bienvenues-Batard-MontrachetDomaine Vincent Leflaive,2015,750ml,https://www.wine-searcher.com/find/bienvenue+batard+montrachet+dom+vincent+leflaive/2015/-/-/u,$750.00,Pogo's Liquor Inc.,Domaine Leflaive-Bienvenues-Batard-Montrachet2015,USA (TX)
11345,Bienvenues-Batard-MontrachetDomaine Vincent Leflaive,2015,750ml,https://www.wine-searcher.com/find/bienvenue+batard+montrachet+dom+vincent+leflaive/2015/-/-/u,$1441.00,Corney & Barrow,Bienvenues-Batard-Montrachet Grand Cru Domaine Leflaive2015,UK
11345,Bienvenues-Batard-MontrachetDomaine Vincent Leflaive,2015,750ml,https://www.wine-searcher.com/find/bienvenue+batard+montrachet+dom+vincent+leflaive/2015/-/-/u,$1506.50,WinePro,2015Leflaive Dom.Bienvenues Batard-MontrachetBurgundy White,UK
11345,Bienvenues-Batard-MontrachetDomaine Vincent Leflaive,2015,750ml,https://www.wine-searcher.com/find/bienvenue+batard+montrachet+dom+vincent+leflaive/2015/-/-/u,$1735.75,Nickolls and Perks,2015Bienvenues Batard Montrachet Domaine Leflaive[Case-3/75cl][Bienvenues Batard Montrachet Domaine Leflaive],UK
11345,Bienvenues-Batard-MontrachetDomaine Vincent Leflaive,2015,750ml,https://www.wine-searcher.com/find/bienvenue+batard+montrachet+dom+vincent+leflaive/2015/-/-/u,$2499.00,Benchmark Wine Group,Domaine Leflaive Bienvenues Batard Montrachet20153L,USA (CA)
11345,Bienvenues-Batard-MontrachetDomaine Vincent Leflaive,2015,750ml,https://www.wine-searcher.com/find/bienvenue+batard+montrachet+dom+vincent+leflaive/2015/-/-/u,$2882.00,Atlas Fine Wines,2015Domaine Leflaive Bienvenues-Batard-Montrachet Grand CruCotede BeauneFrance,UK
11345,Bienvenues-Batard-MontrachetDomaine Vincent Leflaive,2015,750ml,https://www.wine-searcher.com/find/bienvenue+batard+montrachet+dom+vincent+leflaive/2015/-/-/u,$3242.25,Wilkinson Vintners,2015Bienvenues-Batard-MontrachetDomaine Vincent LeflaiveWhite Burgundy,UK
11345,Bienvenues-Batard-MontrachetDomaine Vincent Leflaive,2015,750ml,https://www.wine-searcher.com/find/bienvenue+batard+montrachet+dom+vincent+leflaive/2015/-/-/u,$3275.00,Cru World Wine,Leflaive Bienvenues-Batard-Montrachet Grand Cru2015(6x75cl),UK
11345,Bienvenues-Batard-MontrachetDomaine Vincent Leflaive,2015,750ml,https://www.wine-searcher.com/find/bienvenue+batard+montrachet+dom+vincent+leflaive/2015/-/-/u,$3292.25,Cru World Wine - Hong Kong,Leflaive Bienvenues-Batard-Montrachet Grand Cru2015(6x75cl),Hong Kong
11345,Bienvenues-Batard-MontrachetDomaine Vincent Leflaive,2015,750ml,https://www.wine-searcher.com/find/bienvenue+batard+montrachet+dom+vincent+leflaive/2015/-/-/u,$3326.81,Cru World Wine - Singapore,Leflaive Bienvenues-Batard-Montrachet Grand Cru2015(6x75cl),Singapore
11345,Bienvenues-Batard-MontrachetDomaine Vincent Leflaive,2015,750ml,https://www.wine-searcher.com/find/bienvenue+batard+montrachet+dom+vincent+leflaive/2015/-/-/u,$3381.72,Fortuna Wines International Limited,2015Domaine LeflaiveBienvenues Batard Montrachet2015?????????-??-???????????,Hong Kong
11345,Bienvenues-Batard-MontrachetDomaine Vincent Leflaive,2015,750ml,https://www.wine-searcher.com/find/bienvenue+batard+montrachet+dom+vincent+leflaive/2015/-/-/u,$3558.09,Riepenau Fine & Rare,2015Domaine LeflaiveBienvenues Batard-Montrachet,Hong Kong
11345,Bienvenues-Batard-MontrachetDomaine Vincent Leflaive,2015,750ml,https://www.wine-searcher.com/find/bienvenue+batard+montrachet+dom+vincent+leflaive/2015/-/-/u,$3618.99,Flickinger Wines,2015Dom.Leflaive Bienvenues Batard Montrachet Grand Cru,USA (IL)
11345,Bienvenues-Batard-MontrachetDomaine Vincent Leflaive,2015,750ml,https://www.wine-searcher.com/find/bienvenue+batard+montrachet+dom+vincent+leflaive/2015/-/-/u,$3864.00,Wine Cellarage,2015Domaine Leflaive Bienvenues Batard Montrachet[Future Arrival],USA (NY)
